AR,Skewness
2.35991,0.264342
2.08914,0.243834
2.4142,0.249996
2.12885,0.161414
1.94384,0.21879
2.03241,0.160377
2.2402,0.23968
2.1863,0.259065
1.79094,0.0715893
1.80517,0.107268
2.24993,0.382194
2.18094,0.195943
2.20048,0.270955
1.9242,0.12403
1.9978,0.197156
1.94561,0.1744
2.30556,0.302172
1.99038,0.158075
1.77702,0.04877
1.77165,0.0311609
1.77342,0.0256424
1.76578,0.0547431
1.94037,0.190773
1.92322,0.0957511
2.50171,0.387374
1.8788,0.181308
1.87792,0.131365
1.85192,0.154389
2.2705,0.207665
1.94489,0.120731
1.96843,0.127996
1.9032,0.0991555
2.1059,0.226941
2.18111,0.192728
1.84972,0.113104
2.07339,0.206989
1.89201,0.0738744
2.00141,0.235253
1.87404,0.181053
2.1174,0.175981
2.02674,0.239241
2.13445,0.202364
2.14089,0.207968
1.76855,0.043873
2.37082,0.373964
1.81865,0.119786
2.05009,0.14424
1.82353,0.0818086
2.06674,0.192395
1.98735,0.227712
1.9009,0.0923471
2.01382,0.218951
2.25691,0.263853
2.4142,0.249995
1.97125,0.177007
1.95994,0.165825
2.09099,0.233041
2.28619,0.221427
2.41497,0.322493
1.9757,0.196961
1.99692,0.248883
1.9284,0.173391
2.02692,0.142373
1.98638,0.142523
2.23536,0.295594
2.14132,0.176596
2.09808,0.179847
2.14846,0.24246
2.10433,0.167388
2.10371,0.254105
2.15628,0.237507
1.82808,0.0854612
1.86371,0.0888144
2.05473,0.151537
1.89736,0.127299
1.86744,0.10277
1.85981,0.149277
2.12505,0.223635
2.18119,0.325103
2.39575,0.317366
2.08633,0.223728
1.74882,0.0289773
2.12394,0.201957
1.95838,0.186778
2.04659,0.200276
2.01867,0.175426
1.96517,0.229828
2.28096,0.252562
2.07918,0.166595
1.98278,0.125334
1.73696,0.00579682
2.15452,0.301517
1.78592,0.0515018
2.43741,0.302257
2.14413,0.269122
1.9432,0.102513
2.22528,0.284562
2.4142,0.249996
2.12212,0.33671
2.13742,0.181188
2.02007,0.154177
2.00679,0.271458
1.79339,0.058821
1.78456,0.07162
2.11253,0.155783
2.1726,0.202822
1.85469,0.154849
1.98098,0.189904
1.78039,0.0561996
2.15646,0.205263
1.96557,0.194683
2.36818,0.273633
2.28329,0.29508
2.09189,0.208885
1.90911,0.0906256
2.07562,0.279803
2.18872,0.185954
1.7989,0.0849287
2.13861,0.21671
2.05231,0.177096
2.17031,0.2149
2.10818,0.227462
1.98317,0.210167
2.61918,0.311366
2.26663,0.269066
1.75832,0.0141677
1.90634,0.167972
2.12355,0.159592
2.34789,0.231004
2.04393,0.190796
2.21895,0.207405
2.03105,0.146225
1.91844,0.105383
2.01141,0.152304
2.1879,0.203109
1.99717,0.245993
2.08388,0.237545
2.03343,0.170088
2.1292,0.22355
1.8831,0.0829644
1.80477,0.078559
2.21827,0.193645
1.95797,0.105277
2.03559,0.216049
2.12019,0.270059
1.7827,0.0446663
1.91065,0.13608
1.90932,0.142916
2.04672,0.21919
2.50185,0.339022
1.85302,0.0942899
1.77762,0.0667234
1.87272,0.0904159
1.93518,0.103602
2.326,0.237539
2.32864,0.261389
2.19878,0.250879
2.41419,0.249994
2.39582,0.418955
2.09292,0.279093
1.82555,0.123214
1.88152,0.0794643
1.82423,0.113665
1.9283,0.191473
1.77073,0.0335392
2.11344,0.156098
2.09264,0.227508
1.89082,0.175525
2.18039,0.242651
2.21207,0.234379
1.90636,0.145113
1.76132,0.0418119
2.10553,0.266119
1.99709,0.195518
2.2544,0.262946
2.17539,0.258229
2.00063,0.249241
2.13406,0.187208
1.86408,0.0830825
2.23612,0.229618
2.35685,0.303406
2.03222,0.175887
2.22681,0.246821
2.09794,0.231395
1.81435,0.0752265
1.94705,0.168682
2.46117,0.263552
1.87921,0.093242
1.83893,0.0599543
2.40025,0.305839
2.31092,0.304209
2.42376,0.321653
2.39488,0.244952
2.1917,0.232957
2.19963,0.253762
2.08223,0.173659
2.59081,0.33295
1.93135,0.176912
1.98581,0.18897
2.07057,0.204172
2.00031,0.169079
2.31674,0.239078
1.8524,0.06236
2.00012,0.20952
1.96823,0.234878
2.1515,0.297872
1.98827,0.154493
2.34465,0.251528
1.74692,0.0248987
1.78613,0.0521531
1.81826,0.0616604
1.85947,0.0964357
1.82315,0.0477766
1.81254,0.0976975
2.16527,0.248096
1.95432,0.157849
1.86798,0.120097
2.13533,0.196815
2.56924,0.304235
2.71698,0.342219
1.88219,0.0716726
2.37751,0.246681
1.97257,0.16531
2.71917,0.449254
1.94788,0.162322
1.82762,0.107598
2.24185,0.285039
2.07946,0.160403
2.12733,0.343135
1.8979,0.148205
1.90962,0.129726
2.09781,0.229227
1.8456,0.0643269
2.6183,0.337487
1.9638,0.187799
1.82384,0.11059
2.05342,0.192866
2.28382,0.22837
2.31479,0.249302
1.78703,0.0406461
2.00897,0.255362
2.07735,0.277624
2.15448,0.211268
1.89977,0.170421
2.19068,0.203975
1.78845,0.0336455
1.94212,0.147271
2.32471,0.25859
2.11012,0.209469
2.377,0.266365
1.94258,0.204489
2.08942,0.318552
2.2091,0.226929
1.88176,0.134576
2.14026,0.273158
1.83027,0.0462345
2.25408,0.275584
2.41796,0.251045
1.86715,0.0669059
2.02495,0.137035
2.12788,0.221269
2.25866,0.203978
2.02451,0.154418
2.0601,0.200457
1.92961,0.0983012
2.02139,0.257267
2.14868,0.301914
2.37083,0.321645
2.42153,0.277212
1.77569,0.0337942
2.13683,0.173926
2.1633,0.203472
1.91224,0.105155
1.87309,0.144906
2.40358,0.247015
1.82964,0.0982482
2.26795,0.243955
2.32235,0.255895
2.29185,0.237661
2.12418,0.262843
1.98175,0.252861
1.78201,0.0783934
1.94255,0.217296
2.05182,0.243131
1.96763,0.106327
2.1415,0.272082
1.9438,0.160436
1.82608,0.119473
2.45222,0.265048
2.14267,0.248192
1.82808,0.0719249
2.17928,0.19576
1.8382,0.135405
2.41225,0.249451
2.32937,0.258244
1.98616,0.232771
1.90416,0.196702
2.31703,0.286887
1.77622,0.0453822
1.83675,0.090519
1.92943,0.164506
1.9737,0.217498
1.91626,0.153838
2.04117,0.19328
1.93361,0.158508
1.7826,0.0661139
2.14198,0.231252
2.24875,0.268566
2.18188,0.233929
1.79837,0.0416484
1.89728,0.125016
1.92024,0.129768
2.20822,0.28156
2.05401,0.201787
2.05049,0.143121
1.94659,0.131253
2.27257,0.223735
1.79502,0.0606781
2.24427,0.246529
2.02183,0.172637
2.32475,0.289302
2.38081,0.25194
1.85219,0.142391
2.09255,0.1518
1.94608,0.107144
1.81338,0.0510026
2.35908,0.301467
1.79499,0.0884313
1.88414,0.180676
1.98434,0.19719
2.0782,0.202657
2.37727,0.279928
1.96022,0.227886
2.02461,0.180082
1.94361,0.104789
1.95466,0.176708
1.86057,0.0830718
1.76006,0.0363925
2.47435,0.332411
1.99309,0.137661
1.8104,0.10188
1.87546,0.0926901
1.95832,0.127747
1.81104,0.0828206
2.21911,0.191669
2.22982,0.271345
1.92721,0.208071
2.18887,0.236764
1.76172,0.0189028
1.75041,0.0262758
2.61519,0.316998
1.87352,0.167565
1.98071,0.210893
1.85409,0.125527
1.95431,0.135962
2.20698,0.249411
2.00599,0.175151
1.94197,0.183173
2.17096,0.20871
2.01921,0.166695
2.42899,0.288237
2.14738,0.302269
1.88005,0.108357
2.0962,0.150087
2.20917,0.236577
1.85532,0.0754648
2.46971,0.397417
2.29801,0.231395
2.11359,0.194852
2.10955,0.241732
2.0327,0.127951
2.03163,0.127053
2.05179,0.209012
1.83736,0.131072
2.48909,0.340105
2.21102,0.249987
2.22954,0.243198
2.1844,0.238339
1.82654,0.120555
2.08891,0.19493
1.84091,0.062771
1.99036,0.138865
1.80304,0.0757839
2.31327,0.278738
1.87157,0.155537
1.85089,0.122461
1.82617,0.0802392
2.00183,0.137116
2.10771,0.198808
2.17705,0.209763
2.27384,0.25664
2.16879,0.225014
1.86259,0.121539
1.97479,0.132519
1.88687,0.188951
1.80325,0.0657048
1.90324,0.0790708
1.87071,0.0749378
2.19186,0.18822
2.4344,0.32513
2.41419,0.249993
1.85303,0.148071
2.3948,0.320453
2.07788,0.164261
2.0095,0.225723
1.81417,0.0884817
2.20125,0.187918
2.08763,0.191607
1.81953,0.0511281
2.02043,0.137181
2.11207,0.206315
2.09,0.147907
1.84359,0.0694869
2.06846,0.321265
1.95288,0.162484
1.79669,0.0733329
1.83049,0.0485906
2.1579,0.230683
2.2373,0.26482
1.80647,0.0535593
2.42654,0.315531
2.01045,0.219946
1.8581,0.109226
1.96385,0.218979
1.95709,0.130705
2.29521,0.256115
2.17037,0.186798
1.87909,0.113225
2.35383,0.320121
1.77315,0.0672413
2.15661,0.282259
1.99886,0.187055
1.82942,0.105312
1.79363,0.0791151
1.88298,0.176868
1.87316,0.110451
1.92053,0.116776
2.26751,0.262282
2.08481,0.162857
1.90799,0.132332
1.83696,0.0836222
2.05502,0.305671
2.52692,0.280362
2.32115,0.261454
1.83261,0.086806
2.22931,0.306294
1.87464,0.0724034
2.09531,0.149774
2.69398,0.331802
1.93267,0.130377
2.45345,0.271747
1.96598,0.113603
2.09179,0.299877
2.35904,0.243192
1.90549,0.140896
1.80928,0.0823489
2.42063,0.25179
1.86241,0.0704062
2.20354,0.273477
2.17313,0.214968
1.83685,0.066992
2.02118,0.159369
2.06292,0.242902
2.04044,0.148991
2.25919,0.225719
1.96347,0.14296
2.36145,0.335203
2.06796,0.181544
2.19177,0.190328
2.29585,0.295287
2.16437,0.212659
2.00404,0.231476
1.78537,0.0788336
1.83312,0.0793511
2.16367,0.250644
2.02923,0.189741
2.02438,0.151132
1.767,0.0332265
2.00139,0.181594
1.74441,0.0221287
1.95932,0.102422
2.0916,0.214931
1.9787,0.167456
1.85739,0.0879244
2.02187,0.128318
1.89893,0.190888
1.88564,0.148596
2.37597,0.23999
2.02156,0.256591
2.0921,0.154379
1.88359,0.0904118
1.75657,0.0188116
1.8835,0.105766
1.93696,0.198336
1.7802,0.0257778
1.79413,0.075169
1.80335,0.0919065
1.98757,0.128375
2.21816,0.25065
1.87476,0.0965028
2.56509,0.412502
1.81663,0.0863294
2.38264,0.279684
1.75924,0.012956
2.51492,0.377778
2.0049,0.232895
1.92261,0.11503
1.91388,0.190937
2.04945,0.182906
2.22321,0.192743
2.46768,0.354815
2.51394,0.299853
1.837,0.0769699
1.89283,0.18972
2.07952,0.144204
2.06664,0.155828
1.89493,0.178693
1.98313,0.166026
2.22481,0.366607
1.83865,0.138166
1.99243,0.163904
1.82121,0.10797
2.18983,0.204839
2.06688,0.22014
1.76503,0.0540562
2.04021,0.175169
1.84313,0.113418
1.77321,0.0319087
1.85571,0.119148
2.20759,0.31053
1.87837,0.13265
1.98645,0.257537
1.86726,0.096477
2.14614,0.220081
2.43892,0.289638
1.85154,0.0990519
1.84173,0.0654378
1.75168,0.018685
1.85956,0.0616385
2.17255,0.201372
1.83357,0.0509476
2.30966,0.283197
1.9542,0.150976
1.88867,0.10461
1.94258,0.162798
2.00663,0.187705
2.01695,0.156493
2.11901,0.200097
1.9134,0.181519
1.85987,0.119232
2.30722,0.323647
1.84316,0.0724467
2.02916,0.172351
2.27271,0.242886
2.08799,0.16478
2.17186,0.222348
1.98089,0.261005
1.95245,0.127746
1.89611,0.104755
1.83179,0.0491881
2.06969,0.218457
2.04508,0.256797
2.13398,0.199155
1.8113,0.0973145
1.97003,0.178027
1.92695,0.19003
2.05327,0.157728
2.09053,0.253338
1.90582,0.0785611
1.82199,0.103896
1.94058,0.119286
2.06728,0.184093
1.95411,0.142025
1.98777,0.151816
2.0372,0.285465
2.41418,0.249991
2.31176,0.321541
2.15117,0.190683
1.88864,0.108752
1.81933,0.0450455
1.84723,0.11868
2.04468,0.246866
2.05754,0.145805
2.39952,0.288095
1.96579,0.150921
2.10151,0.268134
2.24579,0.240672
1.8462,0.0698998
2.17379,0.227321
1.85747,0.0666599
2.38355,0.249782
2.38507,0.28071
1.86642,0.152768
2.43016,0.287629
1.87693,0.0719178
1.79149,0.0348278
1.86091,0.109535
1.76941,0.0506283
2.23961,0.266706
1.85946,0.0886302
2.18532,0.201628
2.19048,0.248536
2.01812,0.206346
1.75468,0.0273569
2.25125,0.224354
1.76629,0.030024
1.92903,0.176376
1.94506,0.101529
2.00558,0.148651
1.85604,0.123197
2.18383,0.203877
2.10269,0.189013
2.16652,0.24227
2.45452,0.329855
1.92642,0.188549
1.8962,0.116993
1.81835,0.0455554
1.99804,0.164185
2.10023,0.224035
2.19004,0.21513
2.13558,0.196148
2.27138,0.211654
2.48346,0.30399
1.99165,0.24379
1.89673,0.106806
2.20548,0.250322
2.22769,0.33388
2.0003,0.148615
2.41887,0.332129
2.21354,0.272045
2.19548,0.266148
2.00281,0.183736
2.05006,0.158623
2.01813,0.225802
2.01967,0.153131
2.1141,0.231176
1.96557,0.216043
2.05502,0.23432
1.95714,0.188114
1.75459,0.0312518
2.41418,0.24999
1.75971,0.0325571
1.89189,0.110275
2.35583,0.243359
2.47285,0.365089
2.07586,0.26266
1.98471,0.182776
2.31488,0.255115
1.77669,0.0360777
1.94704,0.161736
2.13561,0.216214
2.41418,0.24999
2.47797,0.345686
2.03322,0.136454
1.99727,0.174356
1.98841,0.158457
1.95351,0.123773
2.11472,0.256843
1.9897,0.225352
2.08518,0.185765
1.80343,0.0890035
2.07132,0.240648
1.78822,0.0381822
2.12227,0.180065
2.02374,0.134559
2.1809,0.178954
2.04596,0.174059
1.98715,0.125024
1.92412,0.154336
2.56925,0.337376
2.24115,0.303193
2.00837,0.261564
2.26487,0.288794
2.09088,0.188423
2.20884,0.209398
1.91188,0.151219
1.96732,0.11213
1.9034,0.137876
1.82889,0.0616728
2.26844,0.222776
2.41475,0.25015
2.01888,0.1661
1.85859,0.166429
1.8862,0.174437
2.32608,0.245383
2.06791,0.289065
2.023,0.146167
2.09505,0.227699
2.04291,0.130919
2.33531,0.281114
2.25264,0.32908
2.59856,0.34396
2.41416,0.249985
1.92237,0.11655
2.16561,0.292522
2.05332,0.201283
2.08423,0.301492
2.0553,0.150155
1.93732,0.150056
1.80487,0.0433294
2.05896,0.224243
1.88467,0.171877
1.84126,0.0686898
1.97386,0.18558
2.14862,0.269498
1.98444,0.164014
2.17342,0.218856
1.99192,0.131582
1.97635,0.142396
1.91993,0.170348
2.15873,0.22307
2.02732,0.130509
2.0123,0.281281
2.23145,0.202225
1.90874,0.102362
2.0132,0.242631
2.06584,0.155616
1.82859,0.0981913
1.91055,0.203395
1.87683,0.101997
2.16119,0.320524
2.25442,0.236927
1.74061,0.0147882
1.77514,0.07039
2.27824,0.223955
1.81657,0.078052
2.66471,0.349785
1.7348,0.00225288
2.22354,0.254969
2.02559,0.218822
1.92386,0.0851709
2.49104,0.280542
1.86615,0.111424
1.96321,0.100364
1.77431,0.0650603
2.31184,0.34142
1.8003,0.0566829
2.27096,0.281475
1.80391,0.0851892
2.01854,0.180373
1.90197,0.104496
1.87865,0.126945
1.99485,0.138637
1.77888,0.0376823
2.32152,0.280363
2.1752,0.267965
2.06538,0.142183
2.42495,0.273933
2.41465,0.283615
1.99717,0.154456
2.23082,0.302001
2.14479,0.191497
1.91009,0.0909077
2.2547,0.258153
1.82853,0.114197
2.46069,0.350368
1.80178,0.1017
1.73697,0.00366222
1.95089,0.16277
1.91753,0.0938618
2.0736,0.162861
2.0133,0.138815
1.92435,0.122492
2.08487,0.146096
2.32506,0.281878
2.43806,0.288999
2.01888,0.141369
2.20996,0.223512
1.93422,0.142678
1.85614,0.0908366
1.95698,0.203717
1.87355,0.0936613
2.1723,0.273144
1.97301,0.125483
2.26901,0.229276
2.40226,0.361708
2.15067,0.180701
1.83045,0.118014
1.96221,0.215249
2.07893,0.242598
1.93819,0.216201
2.07108,0.276364
1.9902,0.159755
1.91991,0.112617
1.80066,0.0938241
1.80338,0.0500088
1.99606,0.23282
1.91209,0.113303
1.95067,0.0984245
2.05163,0.220895
2.0671,0.314471
2.09224,0.18752
1.78091,0.0275913
1.82115,0.0780678
1.88342,0.136388
2.03256,0.190807
2.32124,0.253432
2.25575,0.213114
2.43547,0.288596
1.93818,0.112047
1.86121,0.122553
1.94472,0.177373
2.7488,0.447911
1.99316,0.179336
2.78309,0.345483
1.93598,0.216643
2.0263,0.162905
1.99265,0.122283
2.12654,0.212143
2.14473,0.273184
2.08072,0.235489
1.78222,0.0425069
1.92819,0.163381
2.08617,0.159895
2.46768,0.318797
2.14952,0.245197
2.35703,0.267784
1.82336,0.106406
2.01332,0.126625
1.97302,0.231214
2.38494,0.249383
1.84342,0.0841892
2.0825,0.14967
2.60348,0.318762
2.01548,0.121334
2.00054,0.176076
2.06823,0.255917
2.2628,0.248736
2.27019,0.221855
1.83091,0.097122
1.94847,0.160305
1.93806,0.227829
1.86678,0.0648234
1.92695,0.0913571
1.97147,0.115042
1.96363,0.154204
1.98323,0.210639
1.96659,0.115136
2.13099,0.167765
2.02533,0.277745
2.08185,0.211748
2.16416,0.182354
2.41123,0.282479
2.08739,0.202701
1.92885,0.17101
1.89873,0.0937368
2.0546,0.193666
1.93459,0.164019
1.90607,0.163006
1.90379,0.188219
1.80868,0.0663324
1.79425,0.0388627
2.14519,0.213071
2.41399,0.249938
1.86164,0.157897
1.86237,0.141551
2.43851,0.25674
1.75352,0.0129843
1.82571,0.0809428
1.77768,0.0604627
1.78315,0.055795
1.9321,0.138805
1.88558,0.15564
2.35379,0.284846
1.89615,0.148264
1.90462,0.084734
2.41402,0.249946
2.16956,0.216423
1.91661,0.202384
2.02813,0.189982
1.87091,0.116851
2.07363,0.294484
2.20344,0.222896
2.22503,0.237192
1.82183,0.0939142
1.91677,0.189298
1.81261,0.0739915
2.4233,0.323207
1.80714,0.0590559
1.97429,0.232676
1.96335,0.118774
2.3953,0.277456
1.97649,0.18087
2.1518,0.200976
2.01266,0.129149
2.27617,0.252059
2.01567,0.289018
2.14488,0.283349
1.9493,0.151155
1.88263,0.0835789
2.42013,0.251652
2.21953,0.257184
2.27989,0.211534
1.80127,0.0562251
2.04919,0.217033
1.92505,0.141708
1.80069,0.0550117
2.02513,0.238364
2.21477,0.225713
1.93227,0.107379
2.1218,0.189704
1.84844,0.0976092
1.78136,0.0765971
2.03914,0.221336
2.40606,0.266491
1.86573,0.115204
1.82652,0.111592
1.89476,0.12622
2.42915,0.286698
1.80667,0.0641242
2.00467,0.162909
2.10698,0.244326
1.93721,0.119939
2.04228,0.162937
2.12872,0.224693
2.41034,0.281813
2.01203,0.24529
2.44781,0.354052
2.10627,0.219365
1.94147,0.20071
2.37574,0.299905
2.30687,0.221378
2.02866,0.266387
2.1968,0.268236
2.04822,0.182882
1.87153,0.101195
1.78943,0.0308992
1.96715,0.233351
2.49039,0.363299
2.39833,0.347573
1.8571,0.163596
2.05044,0.149282
1.79649,0.0501671
1.82089,0.119237
2.05175,0.137545
1.93227,0.219023
2.36143,0.296761
2.1978,0.242286
1.81648,0.0989677
1.87315,0.0727637
2.16766,0.24738
1.74725,0.0259164
1.80031,0.0967553
1.81981,0.110274
1.7691,0.0442953
2.25019,0.34422
2.2643,0.262101
1.93801,0.146459
1.81732,0.0575931
2.06118,0.216005
2.83375,0.426708
2.14111,0.17355
1.97685,0.188267
2.03299,0.248077
1.8569,0.115813
2.18791,0.197193
2.30788,0.226081
2.45702,0.271555
1.79636,0.0762978
1.84878,0.128159
1.75402,0.0334817
1.85327,0.132784
2.13503,0.171382
1.78805,0.0448676
2.0954,0.254355
1.93243,0.218967
1.98916,0.172461
1.88559,0.116011
2.01273,0.174863
1.75813,0.0202379
1.91661,0.136122
2.02817,0.171277
2.27594,0.215769
2.35943,0.247934
1.79381,0.0300889
2.00095,0.176998
2.06915,0.228718
1.86783,0.111494
1.96402,0.256146
2.39052,0.362841
2.10298,0.15284
2.06684,0.194853
1.86414,0.131463
2.49889,0.366649
2.29807,0.268731
1.88127,0.171212
2.41184,0.282478
2.12951,0.267893
1.84234,0.146029
2.14768,0.306998
1.74776,0.0277487
2.10806,0.154164
2.06278,0.29861
2.23734,0.25836
1.81402,0.104379
1.83876,0.125577
1.83527,0.136811
2.18448,0.311154
1.82196,0.0930737
2.06833,0.175254
2.41085,0.281954
2.07172,0.235523
1.82291,0.0955463
1.90593,0.121001
1.98471,0.191136
2.17134,0.298335
2.00651,0.172021
2.14629,0.290859
1.90291,0.159898
2.06074,0.26415
1.79003,0.0611086
1.94664,0.110358
1.85664,0.149607
2.04076,0.174009
1.79944,0.0747272
2.2617,0.240933
1.92372,0.21318
1.76566,0.0336138
2.09522,0.258378
2.19179,0.186524
1.85474,0.111361
1.848,0.0674407
2.21614,0.226497
1.85103,0.154347
2.00757,0.166092
2.41419,0.249993
1.85423,0.154609
2.05029,0.239174
1.80968,0.0864694
1.86972,0.0667574
2.43527,0.294433
2.02049,0.179463
2.06377,0.220118
1.816,0.0800748
2.30595,0.220986
1.94466,0.134523
1.84433,0.152616
1.82601,0.0451196
1.96435,0.16084
1.94055,0.129694
1.86593,0.111722
1.77822,0.0532617
2.11375,0.211704
1.94243,0.18673
1.98149,0.199014
1.77821,0.0712252
2.52981,0.366105
2.04747,0.19391
1.78432,0.0578477
2.03447,0.257337
2.22295,0.238263
1.82593,0.0751326
1.91882,0.14086
1.96202,0.156922
1.92733,0.153558
2.08176,0.254898
2.04788,0.203865
1.83814,0.102468
1.87747,0.179685
2.12245,0.28426
2.07154,0.147521
2.12674,0.164347
1.82511,0.0428674
2.22404,0.249851
1.89374,0.0818598
2.39713,0.336767
2.35212,0.28938
1.78457,0.0422624
1.84804,0.0987177
1.90358,0.184911
1.7772,0.0610294
2.08245,0.145243
2.15812,0.172181
1.85832,0.136111
1.95921,0.127252
2.00325,0.170059
2.17223,0.242228
1.81704,0.0442683
2.2938,0.284223
2.03936,0.228962
1.92139,0.163155
1.94572,0.2372
2.17725,0.224189
2.08458,0.291824
1.91945,0.132702
2.24144,0.300996
1.84777,0.0732441
2.16911,0.1886
1.91518,0.207343
2.11647,0.180862
1.77847,0.0562129
1.98631,0.139718
2.08133,0.229214
2.26139,0.228165
1.95049,0.114584
2.18106,0.238168
1.95323,0.171053
2.0795,0.242964
1.86976,0.103632
2.16831,0.212512
1.87861,0.0862144
2.16931,0.311324
1.91294,0.121007
1.95489,0.170513
2.06085,0.140652
1.79629,0.0970602
1.81107,0.102216
2.00836,0.218915
2.24247,0.241106
1.79967,0.0373699
2.06847,0.151773
2.2496,0.241578
2.03198,0.205759
1.82194,0.1214
2.26306,0.318822
1.99984,0.167259
1.9397,0.21527
2.14552,0.21319
1.76138,0.0436165
1.86949,0.0896338
1.79954,0.0637902
2.1928,0.226959
2.07382,0.237567
2.15434,0.183251
1.86264,0.113061
2.10665,0.238684
1.76264,0.0146381
2.42318,0.273462
2.06869,0.166501
2.18156,0.250416
2.28526,0.214657
1.90668,0.0931521
1.74967,0.0298991
1.75008,0.00958405
1.92728,0.123489
1.82048,0.06894
1.94604,0.100866
2.0239,0.179153
2.06847,0.220612
2.10537,0.236089
2.11762,0.218128
1.95037,0.17619
2.29245,0.373309
2.29605,0.28663
1.86998,0.0828476
1.84613,0.0523802
2.4247,0.252927
2.27315,0.291019
1.96729,0.204752
2.05836,0.171611
2.02321,0.169908
2.094,0.163476
2.25817,0.353111
2.03976,0.176819
1.82307,0.0971478
2.17641,0.280137
1.79268,0.0903249
1.824,0.1133
1.85986,0.104344
3.4258,0.507095
1.82472,0.104373
2.09583,0.174035
2.07749,0.153561
2.07122,0.143508
1.90748,0.112951
1.96123,0.21238
2.38902,0.29717
1.99256,0.221929
1.87571,0.0795185
2.0764,0.172604
1.99404,0.194674
1.75202,0.0252173
1.97699,0.231807
2.37757,0.244612
2.09196,0.235765
3.20161,0.424555
2.12688,0.238197
2.10024,0.165452
1.84917,0.132522
2.06041,0.143071
1.9061,0.151171
2.13595,0.197573
1.88436,0.166514
1.85716,0.145143
1.78511,0.0722608
1.98808,0.129944
1.89528,0.196641
2.4018,0.300311
1.93046,0.164639
2.05872,0.212922
1.99703,0.272888
2.05346,0.192182
1.89253,0.10601
2.32257,0.262483
2.0919,0.248617
1.78984,0.0834576
2.15275,0.267742
2.74505,0.402548
2.45313,0.265516
2.05322,0.260135
2.00218,0.197667
1.94576,0.101755
2.11128,0.30445
2.27984,0.242697
2.23,0.288738
1.95512,0.139622
2.11068,0.23651
2.2935,0.226421
2.60166,0.331624
2.37444,0.317173
2.46455,0.3044
2.32272,0.231733
2.10372,0.259468
1.84899,0.089661
2.14315,0.236439
1.81568,0.0396728
2.07252,0.240025
1.98906,0.156979
1.94065,0.201595
2.11723,0.164447
1.94104,0.193053
2.03413,0.269142
1.8543,0.134466
2.10911,0.171173
2.54139,0.351665
2.00039,0.241287
2.26093,0.267563
2.46393,0.351732
1.82091,0.0724061
1.87647,0.11234
2.07996,0.230038
1.94709,0.221322
1.85953,0.128831
2.1404,0.25563
1.80636,0.0694686
2.07887,0.158501
2.05034,0.196136
2.06534,0.142525
2.11096,0.312047
2.0157,0.211912
1.93728,0.0945142
2.35181,0.307417
1.74918,0.018764
1.98595,0.151355
2.11324,0.238017
2.07976,0.24591
2.23541,0.246112
1.76245,0.0434991
2.05024,0.196736
1.84293,0.0785237
2.14086,0.342799
1.78841,0.0421563
1.9086,0.100648
1.81106,0.0611895
1.97205,0.16521
2.06785,0.203066
2.12808,0.344348
2.11691,0.285565
2.65485,0.385765
2.26521,0.259567
2.19607,0.187185
2.11458,0.254477
2.11731,0.162971
2.30556,0.226836
2.10931,0.283485
1.82018,0.119836
1.94373,0.13724
1.86263,0.0780169
2.03216,0.127288
2.22563,0.344325
2.02428,0.140077
2.24858,0.269236
1.90528,0.190723
1.96636,0.113645
2.244,0.20871
2.06713,0.154505
2.59636,0.377461
1.89182,0.0729183
1.9393,0.170989
1.8537,0.128494
1.98886,0.119306
1.86003,0.134746
1.79717,0.0600611
2.03567,0.259677
2.19546,0.313038
1.9544,0.103516
2.11259,0.289376
2.24082,0.380586
1.84576,0.153147
2.03749,0.185712
2.04215,0.278301
1.96132,0.231242
2.08117,0.152965
2.03835,0.23525
2.33326,0.31889
1.89612,0.178836
2.01225,0.140563
2.07814,0.146678
1.95694,0.167088
1.95175,0.191583
1.88442,0.0924196
2.17005,0.299191
2.15925,0.279043
1.98368,0.226844
2.21714,0.2494
1.89338,0.084281
1.79566,0.0844244
1.85594,0.100404
1.89941,0.0809601
1.8859,0.19334
1.92129,0.114194
2.09961,0.236674
2.05561,0.258132
1.83713,0.127852
2.19253,0.369911
1.87078,0.103915
1.78934,0.0479968
2.0552,0.208387
2.04281,0.138599
2.40959,0.281606
1.85842,0.159752
2.17793,0.284261
1.76909,0.0349209
2.15503,0.173481
2.31531,0.299801
2.14127,0.198935
2.05312,0.18419
2.41072,0.249025
2.05459,0.207782
2.19526,0.222241
2.05537,0.147076
1.89573,0.147032
1.89991,0.115181
2.07054,0.253428
1.90812,0.142753
1.84221,0.1424
1.99968,0.118965
2.41419,0.249995
1.89765,0.0978698
2.33498,0.230311
1.79372,0.068258
2.14954,0.249934
2.43616,0.285834
1.99476,0.270699
1.9153,0.152916
2.41451,0.250082
2.15756,0.328011
1.88014,0.107665
2.20171,0.225108
2.1908,0.304264
2.40966,0.280354
2.41418,0.249991
2.46504,0.295461
2.42684,0.284827
1.91629,0.193416
2.41421,0.249999
1.92384,0.215611
2.4118,0.280911
1.88088,0.113329
1.93027,0.11758
2.11752,0.203395
2.23668,0.228125
2.04001,0.146839
1.94776,0.206172
2.0646,0.181946
2.40694,0.284279
1.89881,0.145962
2.42949,0.28552
2.1745,0.260403
1.83894,0.112141
2.45121,0.327398
1.78305,0.080059
1.95951,0.12364
2.2962,0.31715
1.93068,0.194366
2.13293,0.192029
2.24714,0.256471
1.95193,0.139041
